Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Label
0.839735897,0.017311303,0.01278846,0.926002035,0.960892795,0.779183846,0.332191897,0.042805669,0.711701886,0.023439444,0.135782472,0.475973954,0.08538203,0.97794305,0.358324715,0
0.883570026,0.035393396,0.029305008,0.966596297,0.94446277,0.766411339,0.360227914,0.029225849,0.72419798,0.030619613,0.137364347,0.456891282,0.062713518,0.958947439,0.333424818,0
0.937942573,0.219582001,0.599148473,0.3230731,0.073046544,0.97341926,0.971689075,0.964288035,0.967248488,0.294657636,0.949556335,0.027029769,0.245292734,0.03031037,0.447163798,1
0.428373185,0.150466726,0.960616266,0.034955594,0.179474712,0.484477266,0.175353101,0.803486561,0.029017508,0.940571294,0.81727384,0.162876298,0.038727962,0.856006029,0.978800093,1
0.410116828,0.969656264,0.860135025,0.389691596,0.02767468,0.021586604,0.006294849,0.899281875,0.626962634,0.494020039,0.030830764,0.970349987,0.99716753,0.21062528,0.205252677,0
0.837188139,0.027937198,0.013530052,0.969065549,0.958668007,0.780425405,0.341951506,0.02854314,0.72038016,0.067335472,0.128697075,0.483905564,0.074910918,0.966410667,0.340520922,0
0.413544163,0.959614076,0.863392111,0.411086008,0.014135597,0.029047849,0.033555378,0.891121868,0.642971836,0.466012639,0.020155921,0.980787403,0.96628546,0.213764642,0.193075722,0
0.805403853,0.032214278,0.047824823,0.939563787,0.971622727,0.774774328,0.34568874,0.025078777,0.733463688,0.049484714,0.135893373,0.49239717,0.081777719,0.949970659,0.329736764,0
0.429949021,0.975503102,0.849100447,0.405800447,0.035213671,0.021025539,0.03008035,0.901225034,0.621705692,0.496108784,0.03224922,0.97289354,0.96881842,0.22439509,0.218822698,0
0.424829061,0.976260653,0.839945598,0.42071296,0.031521064,0.029554096,0.027200582,0.887317909,0.640301395,0.499576369,0.02927152,0.957958776,0.98023476,0.219036,0.259770533,0
0.451185241,0.1614348,0.979976144,0.041772509,0.174734763,0.487093376,0.134482931,0.822200882,0.02295127,0.949735612,0.830249827,0.154923254,0.022675962,0.873795968,0.951040156,1
0.071078191,0.205264175,0.616570471,0.16176974,0.192263671,0.547915682,0.142813923,0.243822097,0.356992589,0.087338004,0.836525976,0.167171625,0.629224214,0.635833313,0.011675256,0
0.953316924,0.197798182,0.584524323,0.342941859,0.065326211,0.955144783,0.988839814,0.961572318,0.96580504,0.33642046,0.948311688,0.011753715,0.25174393,0.001770228,0.401162169,1
0.409717146,0.984141719,0.853383582,0.403068289,0.027053604,0.021936762,0.036333149,0.880369984,0.625150374,0.50925175,0.020932353,0.958449335,0.975666435,0.207207994,0.234492413,0
0.94170332,0.176842926,0.618220959,0.339947912,0.060580188,0.961610266,0.965691125,0.984180709,0.970319135,0.313700579,0.956773693,0.026281872,0.247273587,0.036412406,0.42416091,1
0.43786898,0.18028849,0.95062478,0.048382868,0.166093734,0.481117287,0.140291893,0.822622473,0.039224265,0.974932006,0.833989085,0.148233209,0.022665771,0.855807268,0.975270878,1
0.420249811,0.982089345,0.845530709,0.413589859,0.044620413,0.050007692,0.038211485,0.894892255,0.621219264,0.495953198,0.034766028,0.971683066,0.967777847,0.197161278,0.202712459,0
0.395782771,0.969302504,0.843088093,0.423342155,0.026404494,0.030996228,0.062117596,0.875931553,0.646895905,0.445945392,0.007257081,0.960649906,0.961113174,0.213363466,0.231361629,0
0.950678468,0.204355068,0.603708174,0.354337553,0.050445216,0.990348657,0.964190186,0.992266112,0.964003539,0.319200812,0.977142163,0.025878344,0.247520341,0.044522605,0.425483935,1
0.415876322,0.162485618,0.965117925,0.027026866,0.169015871,0.47997325,0.150127937,0.814108505,0.027129882,0.965226142,0.814354792,0.152150104,0.029760073,0.871393598,0.953879634,1
0.039464815,0.198422367,0.587065331,0.1390758,0.183584003,0.558299357,0.161260333,0.243160528,0.361606589,0.051805642,0.833505089,0.153353295,0.627681784,0.637953313,0.040950097,0
0.392345449,0.940146044,0.847228058,0.399576917,0.001332745,0.032497656,0.031151445,0.90101238,0.618160882,0.46350973,0.024707549,0.972989859,0.985117093,0.226531062,0.244426555,0
0.413875412,0.976575237,0.850237609,0.395152957,0.019201931,0.031558575,0.030947354,0.890965377,0.63696466,0.49009852,0.031720282,0.973453728,0.98771758,0.226768629,0.210465737,0
0.436077931,0.970067615,0.855953509,0.406840117,0.033977141,0.029758086,0.044281708,0.872203156,0.633005506,0.496769989,0.0270078,0.969602354,0.970429056,0.213046378,0.201691876,0
1,0.204875268,0.591530152,0.313705187,0.060249271,0.973355729,0.952647722,0.964469119,0.971067938,0.298787004,0.962149921,0.038401926,0.232026778,0.01694262,0.432542639,1
0.416006837,0.166981877,0.964170414,0.056254609,0.181863382,0.478250264,0.149728255,0.810873588,0.037005014,0.964806069,0.810468404,0.143462203,0.032631334,0.890656345,0.965844586,1
0.43859641,0.978900345,0.845022633,0.425698114,0.027654888,0.04437834,0.043061848,0.88103639,0.641848832,0.501301367,0,0.982513151,0.969641781,0.201473737,0.215351122,0
0.377738785,0.966927766,0.850762444,0.42929644,0.001819292,0.031923115,0.013293054,0.8918349,0.635281199,0.488563521,0.03738072,0.960595011,0.987248533,0.203415421,0.205281695,0
0.852395823,0.037264796,0.010031417,0.929158191,0.986533451,0.803659147,0.35264562,0.011666836,0.713726341,0.019244583,0.117531397,0.48724943,0.085439936,0.959358074,0.335878627,0
0.439842925,0.185291351,0.965509206,0.073399582,0.182514094,0.48054983,0.144271676,0.781309026,0.025033746,0.940804027,0.835666328,0.14440803,0.028527574,0.868679317,0.950664991,1
0.436836653,0.176674872,0.973393455,0.029092754,0.189753854,0.484668089,0.147064452,0.825196485,0.015132046,0.962639667,0.828069178,0.142921588,0.006811699,0.873170273,0.969588742,1
0.851399337,0.04846635,0.044962899,0.965161286,0.963578661,0.8072837,0.346878503,0.032623932,0.741011649,0.055529016,0.111469073,0.465604758,0.071739487,0.956929129,0.346609183,0
0.87719052,0.040676023,0.048911677,0.95785789,0.966327684,0.7824613,0.342023234,0.026382202,0.714632944,0.027642319,0.156641143,0.468531276,0.078644332,0.962923482,0.318317152,0
0.442236448,0.142120531,0.974300335,0.00859834,0.180908199,0.473626791,0.161977548,0.822399086,0.038612779,0.934525388,0.820761264,0.141203261,0.041340141,0.856979822,0.97067758,1
0.448354479,0.159786299,0.992665133,0.017523506,0.182373208,0.478631939,0.118617235,0.793882324,0.01514752,0.97193831,0.825048129,0.146686329,0.024725231,0.859841175,0.966478253,1
0.969540613,0.207719908,0.598017988,0.319003939,0.047787759,0.955081516,0.962659717,0.993021026,0.962719212,0.313522514,0.975629413,0.018336877,0.241713614,0.035625196,0.436088483,1
0.391458972,0.968619703,0.829566213,0.408452677,0.009104086,0.038213509,0.042199616,0.878642676,0.635899926,0.504898034,0.038374267,0.976232474,0.982977945,0.20405639,0.228440721,0
0.387762735,0.996185156,0.855400583,0.413324278,0.038021856,0.021678365,0.028461565,0.888903748,0.625130797,0.509876388,0.026670806,0.957303429,0.971131945,0.213859645,0.214641345,0
0.916366249,0.187571528,0.602557423,0.354248951,0.058576468,0.964110396,0.957417217,0.957006293,0.980335545,0.301165007,0.972964354,0.010473509,0.258152256,0.035225466,0.411036128,1
0.371918987,0.961682204,0.856914492,0.41701647,0.013178486,0.025142912,0.063621421,0.874524839,0.638561242,0.455267111,0.037970512,0.964380008,0.979178536,0.197049686,0.231375908,0
0.045700755,0.196173328,0.584454224,0.145634505,0.186569712,0.570193428,0.139286101,0.247727498,0.352662248,0.090658597,0.831639272,0.141521729,0.620937123,0.631930187,0.02448978,0
0.831647101,0.042484161,0.054177094,0.930396887,0.959190404,0.774690341,0.350290528,0.029893702,0.735016943,0.046703865,0.138023187,0.469811384,0.064688161,0.979260698,0.334273646,0
0.454363725,0.160943152,0.977434591,0.057219943,0.177152564,0.490190636,0.14846502,0.809888028,0.013075121,0.952227493,0.801285082,0.148954262,0.028783725,0.883375361,0.976262455,1
0.044732766,0.194233829,0.602088471,0.143565062,0.188275734,0.561897608,0.128998673,0.239266283,0.363155308,0.069153637,0.829414151,0.165901798,0.611444657,0.618850515,0.023396709,0
0.93183054,0.197646036,0.590661154,0.319598834,0.060786993,0.965758016,0.961449922,0.964383911,0.978724082,0.313598573,0.951971461,0.039481962,0.252597364,0.033804219,0.442582302,1
0.433838364,0.181017438,0.947466482,0.019236782,0.145961932,0.477250797,0.14413389,0.820971546,0.024719295,0.95864269,0.810520307,0.155996499,0.041532007,0.859021889,0.965061767,1
0.452943456,0.166505157,0.976881508,0.042933899,0.194159157,0.493262443,0.149053887,0.825359055,0.02113362,0.951094546,0.820252321,0.15932545,0.039070331,0.875520309,0.997394452,1
0.850799807,0.01710509,0.044249893,0.967449453,0.950939883,0.787341776,0.365382809,0.026398475,0.733886985,0,0.146325494,0.465865612,0.058932907,0.982323604,0.360436553,0
0.083522814,0.205506395,0.620286457,0.138493376,0.197004783,0.567993624,0.1130898,0.244944037,0.360961216,0.04568451,0.824247301,0.158441016,0.606188876,0.628466694,0.039508344,0
0.841009666,0.028697621,0.052972828,0.927099221,0.973018621,0.776643434,0.337008943,0.010501853,0.72370662,0.02519509,0.13545034,0.484492237,0.064163261,0.993378618,0.322122734,0
0.068597759,0.196646549,0.600243606,0.159187268,0.185577064,0.57390554,0.11722172,0.229034967,0.3400431,0.090227593,0.819039938,0.150505683,0.609347719,0.616154027,0.04801599,0
0.842552174,0.068006285,0.03848788,0.954330556,0.95848642,0.803306975,0.376939958,0.040912062,0.733660221,0.042255878,0.138946566,0.456600701,0.049002729,0.955359211,0.341804788,0
0.907318015,0.249832954,0.584330638,0.348164272,0.04373559,0.972752299,0.957754616,0.938557487,0.964084922,0.306652412,0.967528882,0.032629564,0.243607492,0.029566935,0.432439953,1
0.94202515,0.21946026,0.582605262,0.336430628,0.06771189,0.96820177,0.945170014,0.981291579,0.975878824,0.311271869,0.970234853,0.010948783,0.255549132,0.045029897,0.414299314,1
0.374742701,0.975143908,0.837952841,0.423612172,0.043220225,0.036485099,0.042478773,0.91079886,0.642065652,0.495478792,0.04601021,0.992727812,0.994808678,0.205771399,0.208134221,0
0.430695645,0.95329789,0.862135262,0.423231323,0.019627123,0.02910167,0.001046606,0.90801566,0.627455946,0.503318845,0.035361268,0.988477466,0.969624539,0.213364786,0.235166315,0
0.446901249,0.160183548,0.963475087,0.03942973,0.16056994,0.472532706,0.144640707,0.802084875,0.027329738,0.93948363,0.799714515,0.168039498,0.04320723,0.862656469,0.965031648,1
0.414731778,0.157000787,0.979429857,0.028000444,0.170212624,0.491994295,0.130198054,0.817020973,0.026819582,0.948796529,0.831032277,0.15133838,0.01091092,0.885857609,0.973009082,1
0.043516215,0.206325951,0.590912217,0.150718989,0.196840373,0.558505525,0.150837117,0.257137096,0.348707084,0.07082331,0.837448011,0.136001814,0.61545973,0.625396791,0.011189995,0
0.943481204,0.231253139,0.573918723,0.301747121,0.064297939,0.976500017,0.968857847,0.976672534,0.954369367,0.291828392,0.971107845,0.048853228,0.253101986,0.035437412,0.414865481,1
0.421731323,0.175037703,0.963707206,0.064977192,0.172279313,0.468789642,0.127508495,0.833818355,0.035997979,0.939326523,0.814858003,0.122804976,0.013639426,0.860995604,0.958178018,1
0.042941213,0.193271853,0.576621918,0.171534596,0.197288444,0.568822615,0.156152173,0.252945294,0.380008823,0.069194108,0.808667986,0.158307599,0.590029421,0.627681884,0.04948332,0
0.432067699,0.158912072,0.965356276,0.045185629,0.171506898,0.474226216,0.143423702,0.817784802,0.021684665,0.939258228,0.814642177,0.140068387,0.01950629,0.860404382,0.972728906,1
0.453002295,0.167516107,0.966761658,0.016952438,0.164100262,0.498782504,0.149671305,0.832812601,0.03096176,0.946091894,0.823064304,0.161791282,0.023381792,0.86140021,0.947630943,1
0.053875827,0.20114367,0.58876538,0.166877702,0.181790225,0.543945255,0.131465837,0.237114919,0.374051647,0.104018022,0.829669568,0.150281761,0.612403014,0.638723728,0.052385229,0
0.432237362,0.176645988,0.961345869,0.058723173,0.155622527,0.490705724,0.148168666,0.81520421,0.038526807,0.943608663,0.80398167,0.166338575,0.022679139,0.876568161,0.984793723,1
0.965640038,0.211199763,0.578002013,0.360315913,0.059726904,0.947445976,0.958911564,0.95940973,0.959516802,0.300106548,0.967126944,0.026866879,0.24557484,0.035221267,0.419489316,1
0.417630914,0.955003076,0.848384021,0.409481334,0.037176649,0.018330085,0.031512609,0.891093794,0.649848127,0.473318039,0.022092461,0.963897778,0.955483524,0.230394701,0.209724065,0
0.83983952,0.04847198,0.042079221,0.949752869,0.960888357,0.795598656,0.357597908,0.016002027,0.728702705,0.027076419,0.124792206,0.458563099,0.06239478,0.975673003,0.330223786,0
0.449929097,0.152108898,0.979843897,0.048696914,0.166405094,0.466163887,0.144550406,0.809217539,0.040728896,0.938118279,0.81727228,0.143885368,0.028933733,0.861538532,0.966602353,1
0.915313427,0.212821064,0.58578787,0.304843114,0.052476257,0.975864518,0.944403339,0.977132492,0.970568303,0.303276208,0.952743941,0.013374116,0.24213248,0.016538737,0.425320367,1
0.406127477,0.152637841,0.986656702,0.046394314,0.176507019,0.479090418,0.133575087,0.816482092,0.023405019,0.9660844,0.809493849,0.146854417,0.037278105,0.865605283,0.968126765,1
0.806718235,0.034644556,0.055174535,0.944151179,0.94552292,0.79296154,0.339372426,0.033795652,0.724203815,0.07533037,0.13307334,0.453286997,0.056519587,0.958180507,0.333045183,0
0.943427953,0.205342121,0.595496007,0.333873122,0.05868273,0.980735767,0.94920417,0.959831077,0.958297562,0.289955238,0.970710834,0.035438601,0.22424516,0.023640283,0.425491267,1
0.033682446,0.183596466,0.597217297,0.144974445,0.175054994,0.541820722,0.128990657,0.235364167,0.349637712,0.077458714,0.826537671,0.154282664,0.591800436,0.625932686,0.06531312,0
0.042784768,0.221975933,0.580805239,0.156329314,0.167579156,0.571492323,0.135036366,0.25022546,0.393887473,0.062683398,0.845367352,0.14490575,0.60798911,0.654608874,0.033708621,0
0.958137226,0.211323563,0.590054043,0.328617391,0.072903659,0.979849236,0.968820851,0.966934048,0.96772726,0.295434519,0.968246152,0.024783615,0.245536418,0.023862519,0.437439637,1
0.893219832,0.192254152,0.603428835,0.355772939,0.07681737,0.980430049,0.954905527,0.956858998,0.946585457,0.297820139,0.970723148,0.019233701,0.251619894,0.03592461,0.423331855,1
0.83841838,0.060807923,0.040968589,0.941797396,0.958453605,0.783460181,0.336764914,0.021772821,0.721328783,0.051004937,0.153923043,0.460351026,0.067159759,0.953825862,0.350983707,0
0.415303384,0.958521128,0.836027944,0.408148453,0.019143605,0.0290384,0.007581189,0.894571941,0.623728524,0.506498658,0.02606279,0.973664029,0.972601112,0.203632751,0.262199012,0
0.807036285,0.052803911,0.007481071,0.94411894,0.975616508,0.786627986,0.346452825,0.019168509,0.730110828,0.029770677,0.137637457,0.467053491,0.063608881,0.964600911,0.364756305,0
0.953418322,0.214460997,0.585235156,0.316409289,0.079232841,0.972769854,0.973370026,0.974937041,0.953553801,0.332320005,0.965601709,0.038829311,0.263369171,0.02970033,0.413342263,1
0.948538993,0.217330912,0.614301583,0.350461681,0.06309472,0.966618931,0.958431014,0.985144889,0.969230978,0.317927915,0.963652511,0.016737167,0.242111253,0.025507352,0.432746011,1
0.387057409,0.150029769,0.964115228,0.040780906,0.187627299,0.468259722,0.1555353,0.807335077,0.015341008,0.92069225,0.81994921,0.148985282,0.035130308,0.870617736,0.968996071,1
0.956835627,0.213808206,0.57910168,0.300101757,0.065999926,0.976035565,0.955233039,0.956785342,0.974833663,0.338236283,0.964646617,0.020606009,0.250107644,0.035743444,0.424888963,1
0.824213403,0.04035548,0.014085828,0.951452232,0.972271968,0.787073707,0.361866665,0.04439831,0.725241714,0.064293243,0.133973167,0.458053877,0.057389874,0.97450003,0.351335387,0
0.399152602,0.979698005,0.839273253,0.418706792,0.033291054,0.028924071,0.020954059,0.885339606,0.626377302,0.529796078,0.028717395,0.979556954,0.994955675,0.201579829,0.22779835,0
0.967478262,0.236962526,0.610601849,0.325780632,0.063354627,0.966787912,0.962839804,0.968764111,0.982046318,0.281154396,0.959348223,0.043085614,0.263314681,0.021616999,0.453361036,1
0.060724416,0.191397177,0.602698578,0.143388902,0.195551786,0.54013521,0.151145524,0.251816571,0.360296697,0.085161307,0.83245165,0.163337156,0.625768073,0.629668572,0.023666856,0
0.434833555,0.153689965,0.970551371,0.028811456,0.17442703,0.479861311,0.146233894,0.820394662,0.046747834,0.988225346,0.809392032,0.158452524,0.05305211,0.880049944,0.979261656,1
0.850114293,0.049813145,0.046345664,0.953155208,0.955743026,0.79095454,0.34842839,0.000305571,0.730642273,0.033983349,0.130076241,0.465608884,0.044113226,0.973104174,0.33152704,0
0.423308174,0.972088884,0.823624525,0.407658831,0.030039672,0.012618775,0.036051967,0.871283058,0.621852471,0.512223466,0.019727553,0.980082533,0.954525204,0.233849289,0.222962939,0
0.946856018,0.206485686,0.576438754,0.318982282,0.065878491,0.963854606,0.960849165,0.961511554,0.958964048,0.334695513,0.958122746,0.045799384,0.242907311,0.021679639,0.435459653,1
0.432217392,0.962240171,0.847443124,0.404519498,0.038916353,0.040460373,0.046600354,0.899521383,0.612304924,0.49465693,0.017904816,0.96844312,0.976531043,0.220257457,0.214678788,0
0.040501734,0.216868453,0.606622844,0.128695787,0.194592718,0.549683267,0.137705792,0.259477943,0.355887589,0.045253168,0.842830343,0.161561623,0.609661779,0.635136196,0.030765436,0
0.415231353,0.968097651,0.856753833,0.406496523,0.00897666,0.02091747,0.030495654,0.890090183,0.631469172,0.499092582,0.02288674,0.974221648,0.981122801,0.210214768,0.20969831,0
0.820744819,0.029665452,0.041709717,0.960401238,0.961636414,0.787838629,0.358020138,0.035787972,0.72154069,0.054514898,0.14954254,0.452420647,0.052274198,0.971884527,0.321077824,0
0.056531268,0.203111121,0.602470801,0.153897915,0.189025569,0.552994112,0.143543802,0.241242949,0.363017658,0.045615219,0.823252375,0.155167335,0.598837328,0.622332405,0.002001662,0
0.967389133,0.221144716,0.578780564,0.327255773,0.044997675,0.969163872,0.974042985,0.955306429,0.971741162,0.318070083,0.976635536,0.034893331,0.232640041,0.027487121,0.435014968,1
0.083193016,0.193973739,0.604824921,0.166729564,0.193097569,0.557005593,0.1390032,0.251461399,0.354963748,0.043390026,0.814386751,0.147973813,0.601661334,0.617265585,0.061407836,0
0.852471561,0.067288729,0.033370602,0.93689931,0.964265183,0.779844542,0.350632885,0.020450201,0.735151394,0.052288641,0.121667665,0.475910984,0.052601038,0.958681964,0.337235986,0
0.051063264,0.1991043,0.587704933,0.15110125,0.172619589,0.543822885,0.140071688,0.244279347,0.34729901,0.108582058,0.815373562,0.160785429,0.593774039,0.630805583,0.032444428,0
0.932006551,0.226769978,0.601830219,0.323523034,0.070560289,0.968418752,0.989589198,0.966308736,0.949701643,0.304387971,0.966336029,0.015641448,0.253390543,0.044356964,0.414175837,1
0.434110823,0.166089624,0.973550145,0.03801304,0.16099864,0.492052173,0.162974206,0.836387455,0.036035166,0.924156949,0.794852495,0.142191007,0.028242214,0.868136152,0.971863698,1
0.025545862,0.192822765,0.58854846,0.151087566,0.19166684,0.536336676,0.109250639,0.239886721,0.367462593,0.077300884,0.819127367,0.161613291,0.603129749,0.630870519,0.030858699,0
0.081613448,0.193149455,0.588242274,0.153789606,0.171430373,0.560271394,0.13023269,0.242582842,0.355380329,0.070755577,0.827985351,0.143521685,0.606556643,0.624935423,0.033407264,0
0.867704121,0.041333028,0.027561541,0.922076733,0.95772459,0.785058739,0.34030362,0.020651365,0.725587881,0.070140687,0.142009192,0.468605804,0.064037219,0.977600804,0.334445914,0
0.948969065,0.198782436,0.603474955,0.338038597,0.057251748,0.95982947,0.951006892,0.974698063,0.951442297,0.329159025,0.956630943,0.028115846,0.236607945,0.029169097,0.430410847,1
0.051898447,0.219079372,0.62786695,0.163022585,0.183408732,0.537840234,0.12516405,0.246825757,0.353992933,0.062411238,0.843559451,0.149398419,0.612011624,0.618469081,0.052623256,0
0.052310028,0.202771967,0.60063178,0.131319008,0.186810627,0.55204553,0.125892665,0.275945898,0.376524692,0.053460687,0.830732439,0.164704091,0.593548333,0.626664813,0.037737916,0
0.032692967,0.194330087,0.596018934,0.166522423,0.197506287,0.568462682,0.138062063,0.245113885,0.341271851,0.050744171,0.845556085,0.129427603,0.601687821,0.638313188,0.038947999,0
0.858498541,0.047850057,0.021339901,0.923948277,0.952469304,0.778610479,0.353288368,0.024176346,0.734223972,0.037403142,0.137543765,0.466803586,0.081717513,0.96094672,0.367206551,0
0.380060242,0.954045177,0.850010655,0.372515027,0.036772025,0.00133929,0.027423367,0.888443069,0.637156651,0.489311742,0.050018384,0.976252458,0.986629723,0.203247574,0.228972487,0
0.391932646,0.985988807,0.833643331,0.408341168,0.012737285,0.022254857,0.030661298,0.880469416,0.643473022,0.515415323,0.005474936,0.966621755,0.975256416,0.22342754,0.220847841,0
0.420237218,0.152818622,0.997503633,0.026233068,0.164329191,0.471360193,0.119206866,0.810946608,0.02204912,0.936960263,0.827477709,0.135568493,0.02724524,0.859613099,0.966159137,1
0.059238506,0.199354876,0.60810222,0.140202112,0.193382692,0.573972358,0.138566185,0.241438144,0.363842382,0.061617911,0.818509154,0.156407134,0.609069431,0.638973162,0.029733449,0
0.414757015,0.962824269,0.849138743,0.419946445,0.025810425,0.031688847,0.001933886,0.87776066,0.64707198,0.489694931,0.011483558,0.962450177,0.963228274,0.212257635,0.221153539,0
0.857055099,0.033373154,0.008277986,0.961105518,0.970856553,0.77937857,0.359686525,0.0406251,0.708859339,0.046518149,0.111085794,0.464219773,0.057618701,0.97695416,0.320840003,0
0.458951302,0.171113484,0.975420668,0.064241578,0.177544916,0.47530337,0.156383574,0.824970548,0.042939187,0.932232819,0.804634573,0.139310477,0.03094728,0.88908637,0.953032943,1
0.477859197,0.164651342,0.970535264,0.017305533,0.177173754,0.482795671,0.119233048,0.81426283,0.028157516,0.960680157,0.8225533,0.142318076,0.031171256,0.87544146,0.966557522,1
0.830189345,0.029563179,0.045179751,0.916573145,0.956576567,0.782995081,0.354283314,0.050268512,0.743867634,0.019626136,0.114943175,0.465811821,0.05418267,0.958581468,0.336229835,0
0.960543081,0.204506647,0.5629359,0.307712914,0.053549222,0.978703804,0.978168372,0.964828616,0.964675054,0.306943722,0.967530426,0.031778417,0.246346167,0.010545702,0.427103505,1
0.862003387,0.011999443,0.027266639,0.973065566,0.951563295,0.797399335,0.351293778,0.030723574,0.726968965,0.051820491,0.124885424,0.462755571,0.066119952,0.973517078,0.340936534,0
0.412199601,0.125693741,0.956245496,0.043501162,0.179358635,0.472587491,0.155012918,0.828417874,0.026595492,0.947722819,0.817610393,0.147872951,0.012563478,0.865958895,0.978530351,1
0.937171808,0.212342217,0.597932491,0.313239087,0.077609224,0.97075113,0.998503318,0.978835288,0.967889006,0.29605011,0.968656783,0.0316306,0.263449197,0.042196027,0.436415745,1
0.423284538,0.126408046,0.972441556,0.027899083,0.182028939,0.487210579,0.140041116,0.819649704,0.029903286,0.940304194,0.80719674,0.162234506,0.037277007,0.871430206,0.977604823,1
0.022187561,0.230174168,0.609502836,0.15331871,0.181017048,0.564783571,0.144004542,0.25027402,0.362305646,0.081810395,0.808932165,0.145114117,0.591825248,0.632421329,0.026435683,0
0.024631341,0.203013447,0.595410496,0.178261379,0.201148682,0.573222532,0.127769824,0.270425439,0.366199693,0.099459197,0.821867019,0.145892425,0.613793614,0.627481954,0.053715025,0
0.866829393,0.038326018,0.052462775,0.956810513,0.978112387,0.777857608,0.356154258,0.012157534,0.72471853,0.021551288,0.122929784,0.45600478,0.069434521,0.96997937,0.336446107,0
0.942119029,0.199113598,0.602399137,0.347477993,0.047022756,0.998802468,0.97178901,0.974515622,0.973017144,0.315684669,0.963326253,0.052649032,0.243428163,0.039259535,0.423325579,1
0.415692069,0.966535823,0.854961579,0.416025067,0.018309683,0.046530976,0.044789873,0.901542945,0.642602876,0.463909933,0.038620558,0.980956756,0.957007508,0.20879617,0.231177252,0
0.929320635,0.214175796,0.589237129,0.332092142,0.058803183,0.967281888,0.970241971,0.965009529,0.96270525,0.325255518,0.966749748,0.034133526,0.236517019,0.023960651,0.412620482,1
0.847235234,0.013829885,0.038166997,0.963318979,0.952030208,0.79139223,0.352201361,0.049227023,0.71638031,0.092796977,0.10990389,0.462015747,0.042455811,0.991783206,0.332304269,0
0.426062332,0.955245527,0.842157254,0.4302658,0.024570315,0.020213323,0.037987165,0.882832281,0.642760278,0.479006554,0.027287335,0.984055622,0.971992391,0.219389935,0.226340044,0
0.069795721,0.195811993,0.606790141,0.150790027,0.185852579,0.561396112,0.129656782,0.240598401,0.376196234,0.082689194,0.803577901,0.14193503,0.601724626,0.619047914,0.048170359,0
0.400779586,0.153060142,0.96626748,0.06316491,0.16415307,0.475340086,0.148016537,0.808290834,0.031225875,0.954372325,0.82277115,0.155119684,0.036042439,0.87137236,0.945445116,1
0.410006908,0.97333066,0.872061622,0.411159138,0.029055735,0.022329526,0.036147723,0.884724617,0.627341843,0.499006019,0.039756937,0.950289307,0.978706094,0.208192892,0.240655848,0
0.050531652,0.200733164,0.600597349,0.163640887,0.191048125,0.554276165,0.123186203,0.234650346,0.373834532,0.085275888,0.833892635,0.157777277,0.608812044,0.619007127,0.022131842,0
0.37222331,0.974417476,0.854495668,0.405575511,0.023891991,0.031637182,0.026280688,0.873328634,0.641450047,0.495040647,0.031729076,0.98290538,0.96527474,0.224383464,0.225287442,0
0.940933222,0.213811558,0.578360057,0.333951253,0.047966283,0.971809176,0.976639964,0.971879728,0.974292423,0.295884847,0.969164742,0.02747758,0.243219435,0.020077022,0.423934744,1
0.474589975,0.176567916,0.955326614,0.044820774,0.18115459,0.471029764,0.152894428,0.829144966,0.027073169,0.968163209,0.788449939,0.16260248,0.039006984,0.857314498,0.972685042,1
0.389525892,0.958476099,0.848005798,0.404097644,0.043618671,0.016038934,0.02346508,0.891978086,0.641085714,0.483702883,0.00893022,0.972328454,0.990042573,0.214219789,0.230606753,0
0.406983796,0.964171459,0.856307872,0.396163084,0.031690961,0.028204461,0.032049714,0.891383328,0.602914627,0.47507073,0.02781937,0.973341732,0.977546552,0.214439756,0.248690279,0
0.390517116,0.977406982,0.869760323,0.431028192,0.030429373,0.015292399,0.028354132,0.905694524,0.638077612,0.486565025,0.035515598,0.960341967,0.966623955,0.19931182,0.23390117,0
0.39220325,0.95582339,0.86459059,0.403525368,0.005557945,0.033792064,0.048285911,0.896895372,0.624086726,0.463713911,0.027551719,0.972230792,0.963495736,0.217153094,0.253358666,0
0.969416066,0.212789684,0.579543117,0.318362649,0.052582801,0.981475266,0.979655069,0.931515018,0.966391418,0.30992772,0.959769982,0.025844466,0.261911764,0.033273183,0.422977308,1
0.42797641,0.166880688,0.972080732,0.048065166,0.158660847,0.482204292,0.120160781,0.827663255,0.039060199,0.957672106,0.816851969,0.145668935,0.021969529,0.869018248,0.99714095,1
0.405840766,0.973235716,0.835939763,0.415910323,0.03442644,0.050730743,0.014326789,0.884377482,0.633991628,0.509011126,0.025777543,0.986772171,0.952423296,0.197466223,0.23219249,0
0.078361347,0.200823454,0.60399055,0.149976822,0.19073308,0.577504886,0.125496212,0.266825794,0.366745004,0.058111631,0.850209135,0.153284173,0.618396267,0.622886099,0.024732864,0
0.446547131,0.173870227,0.987675911,0.047050713,0.185202735,0.469822726,0.135016792,0.803928021,0.041850161,0.984477005,0.80997593,0.124823814,0.017941884,0.862087931,0.950387056,1
0.941791835,0.205659896,0.581840696,0.342422027,0.057900956,0.965710299,0.974881433,0.972392757,0.959328087,0.328201209,0.957399479,0.018980002,0.254333397,0.047918356,0.421877734,1
